match_id,player_name,team_name,type_name,gk_name,xg,outcome,shot_x,shot_y
3938639,Ferdi Erenay Kadıoğlu,Turkey,Shot,Giorgi Mamardashvili,0.004520179,Off T,73.2,39.2
3938639,Mert Müldür,Turkey,Shot,Giorgi Mamardashvili,0.39194897,Saved,111.7,46.2
3938639,Barış Alper Yılmaz,Turkey,Shot,Giorgi Mamardashvili,0.08905159,Blocked,107.9,49.7
3938639,Heorhii Tsitaishvili,Georgia,Shot,Fehmi Mert Günok,0.010639418,Saved,112.5,22.7
3938639,Georges Mikautadze,Georgia,Shot,Fehmi Mert Günok,0.071241885,Blocked,111.1,36.6
3938639,Hakan Çalhanoğlu,Turkey,Shot,Giorgi Mamardashvili,0.048409604,Saved,93.2,31.5
3938639,Kenan Yildiz,Turkey,Shot,Giorgi Mamardashvili,0.012807231,Blocked,101.2,24.7
3938639,Mert Müldür,Turkey,Shot,Giorgi Mamardashvili,0.026884427,Blocked,96.6,51.5
3938639,Hakan Çalhanoğlu,Turkey,Shot,Giorgi Mamardashvili,0.02077125,Off T,95.8,46.1
3938639,Khvicha Kvaratskhelia,Georgia,Shot,Fehmi Mert Günok,0.12805878,Off T,109.4,30.4
3938639,Arda Güler,Turkey,Shot,Giorgi Mamardashvili,0.018738218,Goal,95.5,53.4
3938639,Orkun Kökçü,Turkey,Shot,Giorgi Mamardashvili,0.35099584,Wayward,108.9,36.5
3938639,Giorgi Kochorashvili,Georgia,Shot,Fehmi Mert Günok,0.3773847,Post,107.6,41.5
3938639,Orkun Kökçü,Turkey,Shot,Giorgi Mamardashvili,0.0030440427,Wayward,52.0,38.1
3938639,Luka Lochoshvili,Georgia,Shot,Fehmi Mert Günok,0.050998244,Wayward,111.2,32.3
3938639,Yusuf Yazıcı,Turkey,Shot,Giorgi Mamardashvili,0.15887032,Saved,111.8,37.6
3938639,Budu Zivzivadze,Georgia,Shot,Fehmi Mert Günok,0.057229597,Blocked,114.8,32.5
3938639,Giorgi Kochorashvili,Georgia,Shot,Fehmi Mert Günok,0.3389554,Off T,111.4,37.4
3938639,Zuriko Davitashvili,Georgia,Shot,Fehmi Mert Günok,0.07635267,Blocked,108.9,45.6
3938639,Muhammed Kerem Aktürkoğlu,Turkey,Shot,Giorgi Mamardashvili,0.4724009,Goal,96.1,52.9
3938638,Viktor Tsygankov,Ukraine,Shot,Florin Constantin Niţă,0.046381094,Blocked,97.1,35.4
3938638,Florinel Teodor Coman,Romania,Shot,Andriy Lunin,0.024980098,Saved,89.9,33.0
3938638,Georgiy Sudakov,Ukraine,Shot,Florin Constantin Niţă,0.028104939,Blocked,99.8,30.0
3938638,Artem Dovbyk,Ukraine,Shot,Florin Constantin Niţă,0.041105933,Off T,93.3,39.3
3938638,Nicolae Claudiu Stanciu,Romania,Shot,Andriy Lunin,0.046266142,Goal,96.6,45.0
3938638,Viktor Tsygankov,Ukraine,Shot,Florin Constantin Niţă,0.06380467,Blocked,102.6,42.1
3938638,Dennis Man,Romania,Shot,Andriy Lunin,0.021797933,Blocked,101.2,58.1
3938638,Nicolae Claudiu Stanciu,Romania,Shot,Andriy Lunin,0.00018,Post,120.1,0.8
3938638,Florinel Teodor Coman,Romania,Shot,Andriy Lunin,0.03314492,Off T,104.0,26.5
3938638,Georgiy Sudakov,Ukraine,Shot,Florin Constantin Niţă,0.008008759,Off T,93.6,22.0
3938638,Mykhailo Mudryk,Ukraine,Shot,Florin Constantin Niţă,0.031143205,Blocked,108.4,27.6
3938638,Răzvan Gabriel Marin,Romania,Shot,Andriy Lunin,0.019967925,Goal,93.2,49.7
3938638,Nicolae Claudiu Stanciu,Romania,Shot,Andriy Lunin,0.07114553,Blocked,98.3,43.3
3938638,Andrei Florin Ratiu,Romania,Shot,Andriy Lunin,0.013371198,Saved,110.4,56.7
3938638,Denis Mihai Drăguş,Romania,Shot,Andriy Lunin,0.8830415,Goal,116.3,41.2
3938638,Andriy Yarmolenko,Ukraine,Shot,Florin Constantin Niţă,0.05293641,Off T,103.5,46.3
3938638,Nicolae Claudiu Stanciu,Romania,Shot,Andriy Lunin,0.007156054,Off T,111.2,5.6
3938638,Georgiy Sudakov,Ukraine,Shot,Florin Constantin Niţă,0.038833655,Blocked,94.8,24.9
3938638,Georgiy Sudakov,Ukraine,Shot,Florin Constantin Niţă,0.03194495,Saved,93.3,40.3
3938638,Roman Yaremchuk,Ukraine,Shot,Florin Constantin Niţă,0.05042256,Blocked,98.6,43.1
3938638,Mykhailo Mudryk,Ukraine,Shot,Florin Constantin Niţă,0.11517301,Off T,110.4,27.6
3938638,Roman Yaremchuk,Ukraine,Shot,Florin Constantin Niţă,0.027714925,Post,112.4,55.2
3938638,Mykhailo Mudryk,Ukraine,Shot,Florin Constantin Niţă,0.007901854,Saved,82.6,30.8
3938640,Lukáš Haraslín,Slovakia,Shot,Anatolii Trubin,0.054630604,Saved,108.9,26.0
3938640,Ivan Schranz,Slovakia,Shot,Anatolii Trubin,0.1294898,Saved,116.4,47.1
3938640,Ondrej Duda,Slovakia,Shot,Anatolii Trubin,0.02533847,Off T,99.9,24.0
3938640,Volodymyr Brazhko,Ukraine,Shot,Martin Dúbravka,0.02577948,Saved,92.5,36.0
3938640,Dávid Hancko,Slovakia,Shot,Anatolii Trubin,0.078277074,Saved,99.7,50.8
3938640,Ivan Schranz,Slovakia,Shot,Anatolii Trubin,0.14396761,Goal,114.4,45.7
3938640,Mykhailo Mudryk,Ukraine,Shot,Martin Dúbravka,0.03218591,Off T,93.2,41.7
3938640,Artem Dovbyk,Ukraine,Shot,Martin Dúbravka,0.055954177,Blocked,112.5,29.1
3938640,Mykhailo Mudryk,Ukraine,Shot,Martin Dúbravka,0.028492702,Blocked,104.4,24.3
3938640,Andriy Yarmolenko,Ukraine,Shot,Martin Dúbravka,0.3173499,Off T,111.9,45.2
3938640,Andriy Yarmolenko,Ukraine,Shot,Martin Dúbravka,0.1337551,Blocked,109.1,45.7
3938640,Oleksandr Zinchenko,Ukraine,Shot,Martin Dúbravka,0.0076609575,Saved,106.5,65.2
3938640,Lukáš Haraslín,Slovakia,Shot,Anatolii Trubin,0.061842117,Saved,100.3,31.4
3938640,Juraj Kucka,Slovakia,Shot,Anatolii Trubin,0.032029018,Wayward,102.8,39.2
3938640,Artem Dovbyk,Ukraine,Shot,Martin Dúbravka,0.319456,Wayward,115.1,43.7
3938640,Mykola Shaparenko,Ukraine,Shot,Martin Dúbravka,0.23976156,Goal,108.8,37.3
3938640,Ivan Schranz,Slovakia,Shot,Anatolii Trubin,0.008721116,Blocked,97.3,59.2
3938640,Roman Yaremchuk,Ukraine,Shot,Martin Dúbravka,0.06388939,Blocked,113.6,32.9
3938640,Peter Pekarík,Slovakia,Shot,Anatolii Trubin,0.024953041,Blocked,97.8,55.1
3938640,Mykhailo Mudryk,Ukraine,Shot,Martin Dúbravka,0.082766004,Saved,113.7,27.7
3938640,Georgiy Sudakov,Ukraine,Shot,Martin Dúbravka,0.03816442,Blocked,97.8,28.6
3938640,Roman Yaremchuk,Ukraine,Shot,Martin Dúbravka,0.38643968,Goal,114.8,49.2
3938640,László Bénes,Slovakia,Shot,Anatolii Trubin,0.08046466,Blocked,104.1,45.7
3938640,Juraj Kucka,Slovakia,Shot,Anatolii Trubin,0.03774482,Off T,107.8,43.4
3938640,Juraj Kucka,Slovakia,Shot,Anatolii Trubin,0.0087996805,Off T,92.1,21.7
3938640,Denis Vavro,Slovakia,Shot,Anatolii Trubin,0.041888792,Off T,115.2,29.9
3938640,Milan Škriniar,Slovakia,Shot,Anatolii Trubin,0.01799174,Blocked,85.8,38.5
3938637,Cody Mathès Gakpo,Netherlands,Shot,Wojciech Szczęsny,0.010196376,Saved,110.1,23.0
3938637,Cody Mathès Gakpo,Netherlands,Shot,Wojciech Szczęsny,0.11391678,Wayward,112.3,34.1
3938637,Bartosz Salamon,Poland,Shot,Bart Verbruggen,0.0034011703,Wayward,54.2,44.2
3938637,Tijjani Reijnders,Netherlands,Shot,Wojciech Szczęsny,0.114312105,Off T,106.1,42.8
3938637,Adam Buksa,Poland,Shot,Bart Verbruggen,0.04367851,Blocked,107.9,55.5
3938637,Xavi Simons,Netherlands,Shot,Wojciech Szczęsny,0.015395193,Off T,98.4,58.0
3938637,Adam Buksa,Poland,Shot,Bart Verbruggen,0.08721661,Goal,114.6,33.6
3938637,Virgil van Dijk,Netherlands,Shot,Wojciech Szczęsny,0.033487294,Saved,107.0,38.9
3938637,Memphis Depay,Netherlands,Shot,Wojciech Szczęsny,0.11201969,Off T,104.8,40.8
3938637,Memphis Depay,Netherlands,Shot,Wojciech Szczęsny,0.08160148,Wayward,112.1,53.4
3938637,Denzel Dumfries,Netherlands,Shot,Wojciech Szczęsny,0.110036224,Wayward,110.1,43.1
3938637,Tijjani Reijnders,Netherlands,Shot,Wojciech Szczęsny,0.075011835,Blocked,118.5,33.7
3938637,Cody Mathès Gakpo,Netherlands,Shot,Wojciech Szczęsny,0.010005396,Off T,101.1,19.6
3938637,Cody Mathès Gakpo,Netherlands,Shot,Wojciech Szczęsny,0.048307355,Goal,97.7,34.5
3938637,Jakub Piotr Kiwior,Poland,Shot,Bart Verbruggen,0.018577162,Saved,109.5,23.2
3938637,Cody Mathès Gakpo,Netherlands,Shot,Wojciech Szczęsny,0.107844956,Off T,112.6,34.0
3938637,Tijjani Reijnders,Netherlands,Shot,Wojciech Szczęsny,0.01554486,Off T,92.3,29.7
3938637,Memphis Depay,Netherlands,Shot,Wojciech Szczęsny,0.15418267,Off T,108.0,50.5
3938637,Xavi Simons,Netherlands,Shot,Wojciech Szczęsny,0.021836616,Blocked,95.3,49.4
3938637,Tijjani Reijnders,Netherlands,Shot,Wojciech Szczęsny,0.031454585,Blocked,98.4,53.0
3938637,Memphis Depay,Netherlands,Shot,Wojciech Szczęsny,0.01068202,Off T,83.3,34.1
3938637,Xavi Simons,Netherlands,Shot,Wojciech Szczęsny,0.04667762,Off T,106.5,50.7
3938637,Jakub Piotr Kiwior,Poland,Shot,Bart Verbruggen,0.060536034,Saved,108.2,51.3
3938637,Piotr Zieliński,Poland,Shot,Bart Verbruggen,0.036215097,Saved,95.9,46.5
3938637,Jakub Moder,Poland,Shot,Bart Verbruggen,0.17306519,Wayward,108.9,32.4
3938637,Denzel Dumfries,Netherlands,Shot,Wojciech Szczęsny,0.03682928,Off T,110.0,56.3
3938637,Stefan de Vrij,Netherlands,Shot,Wojciech Szczęsny,0.06877075,Off T,110.9,41.9
3938637,Jakub Moder,Poland,Shot,Bart Verbruggen,0.2948724,Wayward,115.5,39.4
3938637,Wout Weghorst,Netherlands,Shot,Wojciech Szczęsny,0.09464203,Goal,110.6,36.7
3938637,Karol Świderski,Poland,Shot,Bart Verbruggen,0.13144952,Saved,112.0,36.4
3938637,Jakub Piotrowski,Poland,Shot,Bart Verbruggen,0.021284437,Off T,119.0,32.0
3938637,Jakub Moder,Poland,Shot,Bart Verbruggen,0.020169877,Saved,88.9,45.8
3938637,Nicola Zalewski,Poland,Shot,Bart Verbruggen,0.018691555,Saved,90.3,29.2
3938644,Khvicha Kvaratskhelia,Georgia,Shot,Diogo Meireles Costa,0.13665316,Goal,111.4,29.2
3938644,Giorgi Chakvetadze,Georgia,Shot,Diogo Meireles Costa,0.008420149,Blocked,103.7,19.9
3938644,Cristiano Ronaldo dos Santos Aveiro,Portugal,Shot,Giorgi Mamardashvili,0.022706533,Saved,87.1,41.7
3938644,Gonçalo Bernardo Inácio,Portugal,Shot,Giorgi Mamardashvili,0.049144432,Blocked,109.9,37.3
3938644,José Diogo Dalot Teixeira,Portugal,Shot,Giorgi Mamardashvili,0.026044907,Off T,106.2,46.7
3938644,António João Pereira Albuquerque Tavares Silva,Portugal,Shot,Giorgi Mamardashvili,0.18730545,Off T,118.7,34.9
3938644,João Maria Lobo Alves Palhinha Gonçalves,Portugal,Shot,Giorgi Mamardashvili,0.019303527,Saved,92.0,26.5
3938644,João Neves,Portugal,Shot,Giorgi Mamardashvili,0.044234637,Blocked,100.5,38.1
3938644,Francisco Fernandes Conceição,Portugal,Shot,Giorgi Mamardashvili,0.052520916,Off T,109.5,51.5
3938644,João Félix Sequeira,Portugal,Shot,Giorgi Mamardashvili,0.03601527,Off T,97.4,50.7
3938644,Khvicha Kvaratskhelia,Georgia,Shot,Diogo Meireles Costa,0.013807702,Off T,111.1,57.2
3938644,Cristiano Ronaldo dos Santos Aveiro,Portugal,Shot,Giorgi Mamardashvili,0.058714412,Blocked,112.6,28.6
3938644,João Maria Lobo Alves Palhinha Gonçalves,Portugal,Shot,Giorgi Mamardashvili,0.035719465,Off T,95.6,42.0
3938644,João Félix Sequeira,Portugal,Shot,Giorgi Mamardashvili,0.04260302,Saved,96.9,45.9
3938644,Francisco Fernandes Conceição,Portugal,Shot,Giorgi Mamardashvili,0.04607975,Blocked,105.2,50.7
3938644,Cristiano Ronaldo dos Santos Aveiro,Portugal,Shot,Giorgi Mamardashvili,0.18968906,Blocked,113.7,42.7
3938644,Danilo Luís Hélio Pereira,Portugal,Shot,Giorgi Mamardashvili,0.22954655,Off T,116.6,36.2
3938644,Khvicha Kvaratskhelia,Georgia,Shot,Diogo Meireles Costa,0.24445653,Saved,106.4,42.1
3938644,Georges Mikautadze,Georgia,Shot,Diogo Meireles Costa,0.7835,Goal,108.1,40.1
3938644,Francisco Fernandes Conceição,Portugal,Shot,Giorgi Mamardashvili,0.03953764,Off T,102.3,45.9
3938644,Giorgi Chakvetadze,Georgia,Shot,Diogo Meireles Costa,0.06953994,Off T,103.4,53.3
3938644,Nélson Cabral Semedo,Portugal,Shot,Giorgi Mamardashvili,0.020204514,Blocked,92.9,41.1
3938644,Matheus Luiz Nunes,Portugal,Shot,Giorgi Mamardashvili,0.19409223,Wayward,112.4,39.4
3938644,Zuriko Davitashvili,Georgia,Shot,Diogo Meireles Costa,0.08911559,Off T,113.5,27.4
3938644,Nélson Cabral Semedo,Portugal,Shot,Giorgi Mamardashvili,0.21424782,Saved,115.8,45.8
3938644,João Félix Sequeira,Portugal,Shot,Giorgi Mamardashvili,0.01927459,Blocked,100.1,51.9
3938644,Diogo José Teixeira da Silva,Portugal,Shot,Giorgi Mamardashvili,0.70389277,Off T,113.5,37.5
3938644,José Diogo Dalot Teixeira,Portugal,Shot,Giorgi Mamardashvili,0.023084719,Saved,93.5,52.2
3938644,Gonçalo Matias Ramos,Portugal,Shot,Giorgi Mamardashvili,0.102168575,Blocked,116.2,47.1
3941019,Adrien Rabiot,France,Shot,Koen Casteels,0.049315576,Off T,105.3,39.5
3941019,Antoine Griezmann,France,Shot,Koen Casteels,0.026957866,Saved,95.5,36.4
3941019,Kylian Mbappé Lottin,France,Shot,Koen Casteels,0.06710457,Off T,106.8,26.1
3941019,Marcus Thuram,France,Shot,Koen Casteels,0.02893819,Off T,113.0,50.1
3941019,Adrien Rabiot,France,Shot,Koen Casteels,0.021996574,Off T,87.2,35.1
3941019,Yannick Ferreira Carrasco,Belgium,Shot,Mike Maignan,0.105909355,Blocked,106.5,44.0
3941019,Marcus Thuram,France,Shot,Koen Casteels,0.094443604,Off T,110.6,41.9
3941019,Aurélien Djani Tchouaméni,France,Shot,Koen Casteels,0.022445312,Off T,89.2,47.9
3941019,Marcus Thuram,France,Shot,Koen Casteels,0.16247946,Wayward,114.2,32.2
3941019,Aurélien Djani Tchouaméni,France,Shot,Koen Casteels,0.055180438,Off T,103.3,32.5
3941019,Aurélien Djani Tchouaméni,France,Shot,Koen Casteels,0.027458923,Saved,93.9,33.9
3941019,Kylian Mbappé Lottin,France,Shot,Koen Casteels,0.023882177,Blocked,111.5,24.5
3941019,Marcus Thuram,France,Shot,Koen Casteels,0.14512838,Off T,113.4,37.7
3941019,Kylian Mbappé Lottin,France,Shot,Koen Casteels,0.037212588,Off T,102.3,26.3
3941019,Kylian Mbappé Lottin,France,Shot,Koen Casteels,0.18814844,Wayward,107.9,46.3
3941019,Yannick Ferreira Carrasco,Belgium,Shot,Mike Maignan,0.13074823,Blocked,111.0,51.5
3941019,Antoine Griezmann,France,Shot,Koen Casteels,0.05479053,Off T,97.3,43.1
3941019,Aurélien Djani Tchouaméni,France,Shot,Koen Casteels,0.030925188,Off T,94.6,47.3
3941019,Romelu Lukaku Menama,Belgium,Shot,Mike Maignan,0.0381186,Saved,109.8,25.7
3941019,William Saliba,France,Shot,Koen Casteels,0.06782964,Off T,106.1,53.7
3941019,Kylian Mbappé Lottin,France,Shot,Koen Casteels,0.09472088,Off T,103.1,48.2
3941019,Kevin De Bruyne,Belgium,Shot,Mike Maignan,0.082713604,Saved,100.8,31.1
3941019,Randal Kolo Muani,France,Shot,Koen Casteels,0.06305356,Wayward,108.7,52.4
3941019,Arthur Theate,Belgium,Shot,Mike Maignan,0.005724137,Wayward,88.7,26.5
3942227,Breel-Donald Embolo,Switzerland,Shot,Jordan Pickford,0.008929583,Off T,115.2,59.1
3942227,Declan Rice,England,Shot,Yann Sommer,0.03981024,Blocked,97.1,38.6
3942227,Kobbie Mainoo,England,Shot,Yann Sommer,0.041179437,Blocked,97.0,40.0
3942227,Harry Kane,England,Shot,Yann Sommer,0.024830516,Wayward,107.6,34.7
3942227,Breel-Donald Embolo,Switzerland,Shot,Jordan Pickford,0.050617944,Blocked,103.5,35.4
3942227,Bukayo Saka,England,Shot,Yann Sommer,0.022693586,Blocked,94.4,53.3
3942227,Kobbie Mainoo,England,Shot,Yann Sommer,0.105490096,Blocked,113.2,49.6
3942227,Bukayo Saka,England,Shot,Yann Sommer,0.043717798,Blocked,111.9,52.7
3942227,Breel-Donald Embolo,Switzerland,Shot,Jordan Pickford,0.052396607,Saved,112.9,30.4
3942227,Breel-Donald Embolo,Switzerland,Shot,Jordan Pickford,0.113653235,Blocked,113.4,43.5
3942227,Michel Aebischer,Switzerland,Shot,Jordan Pickford,0.054864526,Off T,103.5,36.6
3942227,Breel-Donald Embolo,Switzerland,Shot,Jordan Pickford,0.673555,Goal,116.9,38.5
3942227,Bukayo Saka,England,Shot,Yann Sommer,0.027096223,Goal,100.3,56.6
3942227,Harry Kane,England,Shot,Yann Sommer,0.043730237,Blocked,107.6,40.4
3942227,Eberechi Eze,England,Shot,Yann Sommer,0.012332749,Off T,107.6,21.5
3942227,Dan Ndoye,Switzerland,Shot,Jordan Pickford,0.02836855,Off T,102.2,22.4
3942227,Steven Zuber,Switzerland,Shot,Jordan Pickford,0.049106847,Off T,110.9,28.0
3942227,Declan Rice,England,Shot,Yann Sommer,0.017482303,Saved,89.6,32.5
3942227,Phil Foden,England,Shot,Yann Sommer,0.02448303,Blocked,90.5,44.9
3942227,Jude Bellingham,England,Shot,Yann Sommer,0.06517577,Blocked,103.5,46.6
3942227,Jude Bellingham,England,Shot,Yann Sommer,0.06901925,Saved,103.8,44.8
3942227,Fabian Lukas Schär,Switzerland,Shot,Jordan Pickford,0.012323262,Off T,106.2,58.7
3942227,Xherdan Shaqiri,Switzerland,Shot,Jordan Pickford,0.00018,Post,119.3,79.1
3942227,Mohamed Zeki Amdouni,Switzerland,Shot,Jordan Pickford,0.039720625,Saved,101.7,23.7
3942227,Silvan Widmer,Switzerland,Shot,Jordan Pickford,0.11769032,Off T,111.7,46.0
3942227,Cole Palmer,England,Shot,Yann Sommer,0.7835,Goal,108.1,40.1
3942227,Manuel Obafemi Akanji,Switzerland,Shot,Jordan Pickford,0.7835,Saved,108.1,40.1
3942227,Jude Bellingham,England,Shot,Yann Sommer,0.7835,Goal,108.1,40.1
3942227,Fabian Lukas Schär,Switzerland,Shot,Jordan Pickford,0.7835,Goal,108.1,40.1
3942227,Bukayo Saka,England,Shot,Yann Sommer,0.7835,Goal,108.1,40.1
3942227,Xherdan Shaqiri,Switzerland,Shot,Jordan Pickford,0.7835,Goal,108.1,40.1
3942227,Ivan Toney,England,Shot,Yann Sommer,0.7835,Goal,108.1,40.1
3942227,Mohamed Zeki Amdouni,Switzerland,Shot,Jordan Pickford,0.7835,Goal,108.1,40.1
3942227,Trent Alexander-Arnold,England,Shot,Yann Sommer,0.7835,Goal,108.1,40.1
3930174,Cristiano Ronaldo dos Santos Aveiro,Portugal,Shot,Altay Bayındır,0.030822832,Saved,104.7,54.5
3930174,Bruno Miguel Borges Fernandes,Portugal,Shot,Altay Bayındır,0.041098516,Blocked,92.6,41.8
3930174,Muhammed Kerem Aktürkoğlu,Turkey,Shot,Diogo Meireles Costa,0.048342027,Off T,107.8,44.4
3930174,Muhammed Kerem Aktürkoğlu,Turkey,Shot,Diogo Meireles Costa,0.45019928,Wayward,116.2,36.6
3930174,Cristiano Ronaldo dos Santos Aveiro,Portugal,Shot,Altay Bayındır,0.06344055,Off T,113.1,34.1
3930174,Rafael Alexandre Conceição Leão,Portugal,Shot,Altay Bayındır,0.04168335,Wayward,108.6,34.2
3930174,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Shot,Altay Bayındır,0.3171335,Goal,108.8,44.0
3930174,Bruno Miguel Borges Fernandes,Portugal,Shot,Altay Bayındır,0.0370126,Off T,103.2,29.7
3930174,Muhammed Kerem Aktürkoğlu,Turkey,Shot,Diogo Meireles Costa,0.09970065,Saved,110.9,27.4
3930174,Orkun Kökçü,Turkey,Shot,Diogo Meireles Costa,0.06214549,Blocked,108.6,51.3
3930174,Hakan Çalhanoğlu,Turkey,Shot,Diogo Meireles Costa,0.008017924,Blocked,99.0,60.0
3930174,Bruno Miguel Borges Fernandes,Portugal,Shot,Altay Bayındır,0.07170779,Off T,104.7,54.4
3930174,Cristiano Ronaldo dos Santos Aveiro,Portugal,Shot,Altay Bayındır,0.056781985,Off T,101.7,30.6
3930174,Orkun Kökçü,Turkey,Shot,Diogo Meireles Costa,0.039146766,Saved,94.9,32.7
3930174,Yusuf Yazıcı,Turkey,Shot,Diogo Meireles Costa,0.006459761,Saved,89.4,55.2
3930174,Bruno Miguel Borges Fernandes,Portugal,Shot,Altay Bayındır,0.85188305,Goal,111.5,36.3
3930174,Yusuf Yazıcı,Turkey,Shot,Diogo Meireles Costa,0.019997858,Blocked,99.9,27.2
3930174,Kenan Yildiz,Turkey,Shot,Diogo Meireles Costa,0.025981167,Off T,97.1,24.9
3930174,Cristiano Ronaldo dos Santos Aveiro,Portugal,Shot,Altay Bayındır,0.19733512,Wayward,113.1,37.7
3930174,Arda Güler,Turkey,Shot,Diogo Meireles Costa,0.014791918,Blocked,91.0,51.3
3930174,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Shot,Altay Bayındır,0.16763084,Blocked,107.0,35.5
3930174,Arda Güler,Turkey,Shot,Diogo Meireles Costa,0.004203976,Wayward,60.9,25.6
3930174,Rúben Diogo Da Silva Neves,Portugal,Shot,Altay Bayındır,0.024696983,Off T,93.8,50.2
3930162,Andreas Christensen,Denmark,Shot,Jan Oblak,0.023670547,Off T,105.6,39.0
3930162,Victor Bernth Kristansen,Denmark,Shot,Jan Oblak,0.05016356,Blocked,101.6,37.8
3930162,Benjamin Šeško,Slovenia,Shot,Kasper Schmeichel,0.022961853,Off T,89.6,43.4
3930162,Christian Dannemann Eriksen,Denmark,Shot,Jan Oblak,0.2766666,Goal,109.7,46.4
3930162,Erik Janža,Slovenia,Shot,Kasper Schmeichel,0.02282429,Blocked,94.8,34.0
3930162,Erik Janža,Slovenia,Shot,Kasper Schmeichel,0.02002185,Wayward,92.1,32.2
3930162,Jannik Vestergaard,Denmark,Shot,Jan Oblak,0.10208895,Off T,113.5,42.3
3930162,Joachim Andersen,Denmark,Shot,Jan Oblak,0.07210865,Wayward,111.2,42.9
3930162,Christian Dannemann Eriksen,Denmark,Shot,Jan Oblak,0.033157267,Blocked,110.8,54.5
3930162,Christian Dannemann Eriksen,Denmark,Shot,Jan Oblak,0.03012717,Blocked,89.0,35.6
3930162,Christian Dannemann Eriksen,Denmark,Shot,Jan Oblak,0.10017875,Off T,105.1,30.6
3930162,Andreas Christensen,Denmark,Shot,Jan Oblak,0.028868087,Blocked,106.4,37.5
3930162,Pierre-Emile Højbjerg,Denmark,Shot,Jan Oblak,0.06811079,Blocked,111.1,43.8
3930162,Rasmus Winther Højlund,Denmark,Shot,Jan Oblak,0.44749036,Saved,116.7,41.6
3930162,Alexander Hartmann Bah,Denmark,Shot,Jan Oblak,0.05694469,Blocked,100.7,49.3
3930162,Adam Gnezda Čerin,Slovenia,Shot,Kasper Schmeichel,0.19572966,Off T,113.1,39.6
3930162,Christian Dannemann Eriksen,Denmark,Shot,Jan Oblak,0.030444594,Off T,114.6,27.9
3930162,Jonas Older Wind,Denmark,Shot,Jan Oblak,0.13023244,Off T,114.5,43.6
3930162,Andraž Šporar,Slovenia,Shot,Kasper Schmeichel,0.33457097,Off T,114.0,39.1
3930162,Benjamin Šeško,Slovenia,Shot,Kasper Schmeichel,0.032746676,Post,94.7,44.0
3930162,Erik Janža,Slovenia,Shot,Kasper Schmeichel,0.012828235,Goal,98.1,22.6
3930162,Andraž Šporar,Slovenia,Shot,Kasper Schmeichel,0.18183897,Blocked,112.5,40.9
3930162,Andraž Šporar,Slovenia,Shot,Kasper Schmeichel,0.10890295,Off T,111.1,39.6
3930162,Jannik Vestergaard,Denmark,Shot,Jan Oblak,0.01490126,Saved,112.1,27.8
3930162,Andraž Šporar,Slovenia,Shot,Kasper Schmeichel,0.026201004,Saved,114.6,54.5
3930162,Morten Hjulmand,Denmark,Shot,Jan Oblak,0.046085708,Saved,95.3,39.1
3930162,Žan Karničnik,Slovenia,Shot,Kasper Schmeichel,0.0077642933,Off T,90.2,57.0
3930176,Kai Havertz,Germany,Shot,Yann Sommer,0.08929836,Saved,113.5,44.4
3930176,İlkay Gündoğan,Germany,Shot,Yann Sommer,0.037393745,Blocked,96.5,38.1
3930176,Kai Havertz,Germany,Shot,Yann Sommer,0.087086074,Blocked,108.1,35.2
3930176,Dan Ndoye,Switzerland,Shot,Manuel Neuer,0.18121041,Goal,113.7,35.0
3930176,Dan Ndoye,Switzerland,Shot,Manuel Neuer,0.046368696,Off T,101.6,26.3
3930176,Robert Andrich,Germany,Shot,Yann Sommer,0.021470767,Blocked,89.8,32.6
3930176,Antonio Rüdiger,Germany,Shot,Yann Sommer,0.07583652,Off T,114.5,47.4
3930176,Kai Havertz,Germany,Shot,Yann Sommer,0.074331574,Off T,107.1,49.6
3930176,Robert Andrich,Germany,Shot,Yann Sommer,0.024752146,Off T,95.2,40.1
3930176,Jamal Musiala,Germany,Shot,Yann Sommer,0.10492643,Saved,101.0,49.4
3930176,İlkay Gündoğan,Germany,Shot,Yann Sommer,0.13064142,Off T,103.1,41.9
3930176,Toni Kroos,Germany,Shot,Yann Sommer,0.04210514,Off T,95.3,38.1
3930176,David Raum,Germany,Shot,Yann Sommer,0.024444293,Off T,94.6,26.2
3930176,İlkay Gündoğan,Germany,Shot,Yann Sommer,0.06176375,Blocked,110.0,40.4
3930176,Kai Havertz,Germany,Shot,Yann Sommer,0.06201411,Off T,110.4,38.4
3930176,Kai Havertz,Germany,Shot,Yann Sommer,0.22987874,Off T,115.1,42.0
3930176,Joshua Kimmich,Germany,Shot,Yann Sommer,0.09524317,Blocked,114.2,47.9
3930176,Kwadwo Duah,Switzerland,Shot,Manuel Neuer,0.024068562,Saved,93.6,51.6
3930176,Leroy Sané,Germany,Shot,Yann Sommer,0.037312206,Off T,104.6,53.2
3930176,Kai Havertz,Germany,Shot,Yann Sommer,0.18030311,Post,114.0,42.8
3930176,Granit Xhaka,Switzerland,Shot,Manuel Neuer,0.028437931,Saved,93.4,33.9
3930176,Niclas Füllkrug,Germany,Shot,Yann Sommer,0.16287667,Goal,113.6,41.4
3930169,Scott McTominay,Scotland,Shot,Yann Sommer,0.06252074,Goal,103.8,32.8
3930169,Ricardo Iván Rodríguez Araya,Switzerland,Shot,Angus Gunn,0.03573002,Off T,100.6,38.0
