match_id,player,team,gk_name,outcome,is_goal,xg,shot_x,shot_y,gk_x,gk_y,dist_off_line,lateral_offset,dist_to_shot,extreme_position,own_keeper_advanced
3930166,Tomáš Souček,Czech Republic,Diogo Meireles Costa,Off T,0,0.06547854,100.6,44.7,117.5,41.0,2.5,1.0,17.3,False,False
3930166,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Jindřich Staněk,Off T,0,0.032631624,101.9,56.1,117.6,42.1,2.4,2.1,21.04,False,False
3930166,Pavel Šulc,Czech Republic,Diogo Meireles Costa,Blocked,0,0.06054878,103.0,33.9,117.2,38.3,2.8,-1.7,14.87,False,False
3930166,João Pedro Cavaco Cancelo,Portugal,Jindřich Staněk,Blocked,0,0.028342715,104.7,25.1,117.4,37.4,2.6,-2.6,17.68,False,False
3930166,Petr Ševčík,Czech Republic,Diogo Meireles Costa,Blocked,0,0.11256568,106.1,44.5,117.5,41.9,2.5,1.9,11.69,False,False
3930166,Vitor Machado Ferreira,Portugal,Jindřich Staněk,Blocked,0,0.15270437,106.6,35.4,115.3,38.2,4.7,-1.8,9.14,False,False
3930166,Bruno Miguel Borges Fernandes,Portugal,Jindřich Staněk,Blocked,0,0.0076566194,107.1,16.8,118.1,36.3,1.9,-3.7,22.39,False,False
3930166,Mojmír Chytil,Czech Republic,Diogo Meireles Costa,Wayward,0,0.040316492,107.6,41.8,119.1,41.8,0.9,1.8,11.5,False,False
3930166,Rafael Alexandre Conceição Leão,Portugal,Jindřich Staněk,Blocked,0,0.008591539,107.9,20.4,117.6,35.8,2.4,-4.2,18.2,False,False
3930166,Cristiano Ronaldo dos Santos Aveiro,Portugal,Jindřich Staněk,Saved,0,0.07862081,107.9,51.7,117.7,42.8,2.3,2.8,13.24,False,False
3930166,Cristiano Ronaldo dos Santos Aveiro,Portugal,Jindřich Staněk,Off T,0,0.054354656,108.6,40.1,117.7,38.8,2.3,-1.2,9.19,False,False
3930166,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Jindřich Staněk,Saved,0,0.067471,108.9,25.4,118.5,35.9,1.5,-4.1,14.23,False,False
3930166,Cristiano Ronaldo dos Santos Aveiro,Portugal,Jindřich Staněk,Saved,0,0.4916691,109.8,36.7,115.0,38.3,5.0,-1.7,5.44,False,False
3930166,Cristiano Ronaldo dos Santos Aveiro,Portugal,Jindřich Staněk,Blocked,0,0.09138278,111.8,40.5,119.0,40.9,1.0,0.9,7.21,False,False
3930166,Nuno Mendes,Portugal,Jindřich Staněk,Saved,0,0.045160558,115.0,30.7,118.5,36.5,1.5,-3.5,6.77,False,False
3930166,Francisco Fernandes Conceição,Portugal,Jindřich Staněk,Goal,1,0.59001094,115.7,36.1,118.6,38.1,1.4,-1.9,3.52,False,False
3930167,Marcelo Brozović,Croatia,Thomas Strakosha,Saved,0,0.012439796,87.8,29.0,117.8,38.3,2.2,-1.7,31.41,False,False
3930167,Taulant Sulejmanov,Albania,Dominik Livaković,Saved,0,0.03424818,92.4,34.4,117.1,39.0,2.9,-1.0,25.12,False,False
3930167,Jasir Asani,Albania,Dominik Livaković,Blocked,0,0.013309195,92.7,55.5,118.7,40.6,1.3,0.6,29.97,False,False
3930167,Ivan Perišić,Croatia,Thomas Strakosha,Saved,0,0.019084653,93.8,28.3,117.3,38.3,2.7,-1.7,25.54,False,False
3930167,Mateo Kovačić,Croatia,Thomas Strakosha,Blocked,0,0.02367818,94.7,32.2,117.5,38.7,2.5,-1.3,23.71,False,False
3930167,Luka Modrić,Croatia,Thomas Strakosha,Off T,0,0.047361944,95.3,47.0,116.5,40.2,3.5,0.2,22.26,False,False
3930167,Luka Modrić,Croatia,Thomas Strakosha,Blocked,0,0.027270537,95.5,50.4,117.8,41.1,2.2,1.1,24.16,False,False
3930167,Arbër Hoxha,Albania,Dominik Livaković,Saved,0,0.03468018,96.3,46.2,115.8,41.2,4.2,1.2,20.13,False,False
3930167,Mateo Kovačić,Croatia,Thomas Strakosha,Saved,0,0.034642614,96.8,31.1,117.6,38.6,2.4,-1.4,22.11,False,False
3930167,Elseid Hysaj,Albania,Dominik Livaković,Blocked,0,0.026227653,97.8,46.2,118.4,39.9,1.6,-0.1,21.54,False,False
3930167,Kristjan Asllani,Albania,Dominik Livaković,Saved,0,0.047146343,97.9,33.3,118.4,40.4,1.6,0.4,21.69,False,False
3930167,Klaus Gjasula,Albania,Dominik Livaković,Blocked,0,0.062581755,99.3,39.6,118.7,38.7,1.3,-1.3,19.42,False,False
3930167,Marcelo Brozović,Croatia,Thomas Strakosha,Off T,0,0.037039116,101.7,54.2,117.0,43.5,3.0,3.5,18.67,False,False
3930167,Nedim Bajrami,Albania,Dominik Livaković,Off T,0,0.067161754,102.5,50.5,116.1,42.9,3.9,2.9,15.58,False,False
3930167,Elseid Hysaj,Albania,Dominik Livaković,Off T,0,0.07158221,102.8,44.5,118.4,40.4,1.6,0.4,16.13,False,False
3930167,Mateo Kovačić,Croatia,Thomas Strakosha,Saved,0,0.08401197,103.2,30.4,115.8,38.1,4.2,-1.9,14.77,False,False
3930167,Ante Budimir,Croatia,Thomas Strakosha,Saved,0,0.11424082,105.9,35.7,116.0,39.1,4.0,-0.9,10.66,False,False
3930167,Kristjan Asllani,Albania,Dominik Livaković,Saved,0,0.4143787,106.4,34.7,113.5,37.4,6.5,-2.6,7.6,False,False
3930167,Nedim Bajrami,Albania,Dominik Livaković,Blocked,0,0.042951755,106.7,25.1,118.5,36.9,1.5,-3.1,16.69,False,False
3930167,Luka Sučić,Croatia,Thomas Strakosha,Saved,0,0.05831094,106.9,52.1,117.5,43.1,2.5,3.1,13.91,False,False
3930167,Andrej Kramarić,Croatia,Thomas Strakosha,Goal,1,0.17964375,107.3,33.5,114.6,38.1,5.4,-1.9,8.63,False,False
3930167,Klaus Gjasula,Albania,Dominik Livaković,Goal,1,0.11446814,108.0,40.2,117.9,39.5,2.1,-0.5,9.92,False,False
3930167,Rey Manaj,Albania,Dominik Livaković,Saved,0,0.11167682,109.1,39.2,118.1,40.6,1.9,0.6,9.11,False,False
3930167,Lovro Majer,Croatia,Thomas Strakosha,Blocked,0,0.053446807,109.1,43.0,118.4,40.8,1.6,0.8,9.56,False,False
3930167,Mirlind Daku,Albania,Dominik Livaković,Blocked,0,0.13273408,110.2,36.4,119.1,38.3,0.9,-1.7,9.1,False,False
3930167,Mario Pašalić,Croatia,Thomas Strakosha,Off T,0,0.08055008,111.2,47.0,118.1,41.6,1.9,1.6,8.76,False,False
3930167,Qazim Laçi,Albania,Dominik Livaković,Goal,1,0.15271324,111.4,42.7,118.4,41.1,1.6,1.1,7.18,False,False
3930167,Luka Sučić,Croatia,Thomas Strakosha,Blocked,0,0.23861712,111.7,38.8,118.0,31.2,2.0,-8.8,9.87,False,False
3930167,Bruno Petković,Croatia,Thomas Strakosha,Blocked,0,0.053682253,111.9,35.4,118.9,39.3,1.1,-0.7,8.01,False,False
3930167,Bruno Petković,Croatia,Thomas Strakosha,Off T,0,0.15187249,111.9,40.4,116.1,40.3,3.9,0.3,4.2,False,False
3930167,Martin Baturina,Croatia,Thomas Strakosha,Saved,0,0.018151348,112.1,23.1,118.2,36.3,1.8,-3.7,14.54,False,False
3930167,Bruno Petković,Croatia,Thomas Strakosha,Blocked,0,0.14854461,112.5,39.2,118.7,40.2,1.3,0.2,6.28,False,False
3930167,Mario Pašalić,Croatia,Thomas Strakosha,Off T,0,0.103066094,113.6,43.1,119.1,40.8,0.9,0.8,5.96,False,False
3930167,Mario Pašalić,Croatia,Thomas Strakosha,Off T,0,0.09518195,114.6,45.6,118.3,42.4,1.7,2.4,4.89,False,False
3930167,Josip Šutalo,Croatia,Thomas Strakosha,Off T,0,0.27776286,117.2,36.5,119.3,39.3,0.7,-0.7,3.5,False,False
3930168,Leroy Sané,Germany,Péter Gulácsi,Off T,0,0.02867941,88.7,42.1,119.3,40.0,0.7,0.0,30.67,False,False
3930168,Antonio Rüdiger,Germany,Péter Gulácsi,Blocked,0,0.007015708,90.2,56.9,118.8,41.4,1.2,1.4,32.53,False,False
3930168,Dominik Szoboszlai,Hungary,Manuel Neuer,Saved,0,0.011125852,95.7,21.5,118.0,39.9,2.0,-0.1,28.91,False,False
3930168,Jamal Musiala,Germany,Péter Gulácsi,Off T,0,0.0370909,96.7,35.8,117.0,39.8,3.0,-0.2,20.69,False,False
3930168,Florian Wirtz,Germany,Péter Gulácsi,Off T,0,0.009146902,97.9,58.4,117.7,42.2,2.3,2.2,25.58,False,False
3930168,Maximilian Mittelstädt,Germany,Péter Gulácsi,Blocked,0,0.035652474,98.4,43.3,118.9,40.3,1.1,0.3,20.72,False,False
3930168,Leroy Sané,Germany,Péter Gulácsi,Saved,0,0.03144114,98.8,47.3,117.2,41.8,2.8,1.8,19.2,False,False
3930168,Bendegúz Bolla,Hungary,Manuel Neuer,Blocked,0,0.02690711,99.3,51.3,118.4,41.8,1.6,1.8,21.33,False,False
3930168,Toni Kroos,Germany,Péter Gulácsi,Saved,0,0.05673947,99.5,44.2,116.0,41.7,4.0,1.7,16.69,False,False
3930168,Dominik Szoboszlai,Hungary,Manuel Neuer,Wayward,0,0.016451184,100.1,56.9,118.4,42.8,1.6,2.8,23.1,False,False
3930168,Kai Havertz,Germany,Péter Gulácsi,Saved,0,0.0723028,101.1,50.7,117.9,41.6,2.1,1.6,19.11,False,False
3930168,Roland Sallai,Hungary,Manuel Neuer,Blocked,0,0.060010985,101.3,38.3,118.3,39.4,1.7,-0.6,17.04,False,False
3930168,Jamal Musiala,Germany,Péter Gulácsi,Off T,0,0.057380453,102.8,49.0,118.4,42.4,1.6,2.4,16.94,False,False
3930168,İlkay Gündoğan,Germany,Péter Gulácsi,Blocked,0,0.07659019,103.4,42.8,117.7,40.9,2.3,0.9,14.43,False,False
3930168,Leroy Sané,Germany,Péter Gulácsi,Blocked,0,0.05413388,106.4,51.1,117.8,43.0,2.2,3.0,13.98,False,False
3930168,Dominik Szoboszlai,Hungary,Manuel Neuer,Blocked,0,0.062200293,107.1,32.0,117.1,37.4,2.9,-2.6,11.36,False,False
3930168,Joshua Kimmich,Germany,Péter Gulácsi,Saved,0,0.11168318,107.3,48.4,117.8,42.5,2.2,2.5,12.04,False,False
3930168,Roland Sallai,Hungary,Manuel Neuer,Off T,0,0.08636546,107.7,39.4,118.6,41.4,1.4,1.4,11.08,False,False
3930168,İlkay Gündoğan,Germany,Péter Gulácsi,Goal,1,0.2238691,107.9,35.3,118.2,37.5,1.8,-2.5,10.53,False,False
3930168,Robert Andrich,Germany,Péter Gulácsi,Blocked,0,0.058733784,109.2,48.8,119.3,42.8,0.7,2.8,11.75,False,False
3930168,Bendegúz Bolla,Hungary,Manuel Neuer,Blocked,0,0.042028096,109.3,54.7,118.0,44.2,2.0,4.2,13.64,False,False
3930168,Jamal Musiala,Germany,Péter Gulácsi,Goal,1,0.17679916,111.1,36.9,114.3,36.6,5.7,-3.4,3.21,False,False
3930168,Chris Führich,Germany,Péter Gulácsi,Off T,0,0.027013024,111.4,24.3,118.7,37.0,1.3,-3.0,14.65,False,False
3930168,Joshua Kimmich,Germany,Péter Gulácsi,Off T,0,0.015231439,112.0,56.5,118.3,43.9,1.7,3.9,14.09,False,False
3930168,Willi Orban,Hungary,Manuel Neuer,Blocked,0,0.2840574,112.1,38.3,113.3,37.2,6.7,-2.8,1.63,False,False
3930168,Roland Sallai,Hungary,Manuel Neuer,Saved,0,0.43428022,113.3,35.8,114.5,36.3,5.5,-3.7,1.3,False,False
3930168,Niclas Füllkrug,Germany,Péter Gulácsi,Off T,0,0.2278667,113.5,40.6,119.4,41.3,0.6,1.3,5.94,False,False
3930168,Barnabás Varga,Hungary,Manuel Neuer,Off T,0,0.18803331,113.5,42.2,119.3,39.9,0.7,-0.1,6.24,False,False
3930168,Kai Havertz,Germany,Péter Gulácsi,Saved,0,0.17632313,114.9,48.7,117.4,44.7,2.6,4.7,4.72,False,False
3930168,Barnabás Varga,Hungary,Manuel Neuer,Wayward,0,0.016573403,120.0,34.2,120.0,36.5,0.0,-3.5,2.3,False,False
3930169,Billy Gilmour,Scotland,Yann Sommer,Blocked,0,0.025520865,89.4,44.5,118.1,41.0,1.9,1.0,28.91,False,False
3930169,Xherdan Shaqiri,Switzerland,Angus Gunn,Goal,1,0.08584379,98.1,32.5,115.3,38.9,4.7,-1.1,18.35,False,False
3930169,Kenneth McLean,Scotland,Yann Sommer,Saved,0,0.011382165,98.5,60.6,118.5,41.2,1.5,1.2,27.86,False,False
3930169,Callum McGregor,Scotland,Yann Sommer,Off T,0,0.032622617,100.0,32.0,119.1,38.3,0.9,-1.7,20.11,False,False
3930169,Ricardo Iván Rodríguez Araya,Switzerland,Angus Gunn,Off T,0,0.03573002,100.6,38.0,119.4,40.0,0.6,0.0,18.91,False,False
3930169,Dan Ndoye,Switzerland,Angus Gunn,Saved,0,0.293888,102.8,37.7,107.9,38.2,12.1,-1.8,5.12,True,False
3930169,Granit Xhaka,Switzerland,Angus Gunn,Saved,0,0.039015256,103.8,25.1,117.5,37.1,2.5,-2.9,18.21,False,False
3930169,Scott McTominay,Scotland,Yann Sommer,Goal,1,0.06252074,103.8,32.8,118.5,37.4,1.5,-2.6,15.4,False,False
3930169,Ruben Vargas,Switzerland,Angus Gunn,Saved,0,0.026921839,104.0,23.4,118.5,37.2,1.5,-2.8,20.02,False,False
3930169,Silvan Widmer,Switzerland,Angus Gunn,Off T,0,0.04224507,104.0,52.2,118.2,42.9,1.8,2.9,16.97,False,False
3930169,Scott McKenna,Scotland,Yann Sommer,Off T,0,0.025902173,106.4,38.2,118.9,39.8,1.1,-0.2,12.6,False,False
3930169,Ruben Vargas,Switzerland,Angus Gunn,Off T,0,0.04814583,107.2,25.6,118.2,37.0,1.8,-3.0,15.84,False,False
3930169,Scott McTominay,Scotland,Yann Sommer,Blocked,0,0.06748764,107.3,44.8,119.2,41.8,0.8,1.8,12.27,False,False
3930169,Jack Hendry,Scotland,Yann Sommer,Wayward,0,0.066154584,107.7,38.9,118.9,39.9,1.1,-0.1,11.24,False,False
3930169,Scott McTominay,Scotland,Yann Sommer,Blocked,0,0.065750904,107.7,42.7,119.1,41.1,0.9,1.1,11.51,False,False
3930169,Dan Ndoye,Switzerland,Angus Gunn,Off T,0,0.034561172,108.3,23.4,118.6,36.6,1.4,-3.4,16.74,False,False
3930169,Scott McTominay,Scotland,Yann Sommer,Wayward,0,0.049823087,109.4,43.5,119.2,41.2,0.8,1.2,10.07,False,False
3930169,Dan Ndoye,Switzerland,Angus Gunn,Blocked,0,0.05182667,110.8,33.1,118.1,36.5,1.9,-3.5,8.05,False,False
3930169,Dan Ndoye,Switzerland,Angus Gunn,Saved,0,0.22225732,111.7,31.1,117.4,36.5,2.6,-3.5,7.85,False,False
3930169,Billy Gilmour,Scotland,Yann Sommer,Blocked,0,0.062246423,112.3,34.2,119.2,39.0,0.8,-1.0,8.41,False,False
3930169,Mohamed Zeki Amdouni,Switzerland,Angus Gunn,Off T,0,0.10971865,112.3,34.8,119.0,38.9,1.0,-1.1,7.85,False,False
3930169,Grant Campbell Hanley,Scotland,Yann Sommer,Post,0,0.19868778,114.8,36.6,119.2,39.5,0.8,-0.5,5.27,False,False
3930169,Che Adams,Scotland,Yann Sommer,Saved,0,0.10378359,116.8,47.4,119.2,42.9,0.8,2.9,5.1,False,False
3930170,Timi Elšnik,Slovenia,Predrag Rajković,Blocked,0,0.023047987,90.1,41.2,118.2,40.8,1.8,0.8,28.1,False,False
3930170,Dušan Vlahović,Serbia,Jan Oblak,Blocked,0,0.042383377,92.3,31.2,119.1,39.1,0.9,-0.9,27.94,False,False
3930170,Petar Stojanović,Slovenia,Predrag Rajković,Blocked,0,0.023205703,94.5,52.5,118.2,41.8,1.8,1.8,26.0,False,False
3930170,Dušan Vlahović,Serbia,Jan Oblak,Blocked,0,0.01660744,95.6,30.9,119.4,38.5,0.6,-1.5,24.98,False,False
3930170,Adam Gnezda Čerin,Slovenia,Predrag Rajković,Saved,0,0.041358393,95.6,49.4,117.4,42.6,2.6,2.6,22.84,False,False
3930170,Benjamin Šeško,Slovenia,Predrag Rajković,Saved,0,0.021775488,96.0,23.6,119.0,38.8,1.0,-1.2,27.57,False,False
3930170,Žan Karničnik,Slovenia,Predrag Rajković,Off T,0,0.010003904,96.9,58.1,117.6,42.5,2.4,2.5,25.92,False,False
3930170,Ivan Ilić,Serbia,Jan Oblak,Blocked,0,0.02786128,99.1,30.7,119.3,38.2,0.7,-1.8,21.55,False,False
3930170,Lazar Samardžić,Serbia,Jan Oblak,Off T,0,0.049244836,101.2,28.3,119.0,38.3,1.0,-1.7,20.42,False,False
3930170,Jan Mlakar,Slovenia,Predrag Rajković,Wayward,0,0.020043343,102.6,25.2,118.7,38.8,1.3,-1.2,21.08,False,False
3930170,Aleksandar Mitrović,Serbia,Jan Oblak,Off T,0,0.058491293,102.7,50.4,115.7,43.1,4.3,3.1,14.91,False,False
3930170,Saša Lukić,Serbia,Jan Oblak,Blocked,0,0.08807026,103.2,33.6,118.9,37.6,1.1,-2.4,16.2,False,False
3930170,Mijat Gaćinović,Serbia,Jan Oblak,Blocked,0,0.032908905,104.4,43.9,119.0,41.7,1.0,1.7,14.76,False,False
3930170,Timi Elšnik,Slovenia,Predrag Rajković,Post,0,0.16156586,105.7,50.3,116.3,43.6,3.7,3.6,12.54,False,False
3930170,Andraž Šporar,Slovenia,Predrag Rajković,Blocked,0,0.07042414,108.8,42.9,118.6,42.9,1.4,2.9,9.8,False,False
3930170,Jan Mlakar,Slovenia,Predrag Rajković,Saved,0,0.14476232,109.1,51.7,116.1,45.5,3.9,5.5,9.35,False,False
3930170,Benjamin Šeško,Slovenia,Predrag Rajković,Off T,0,0.23846735,109.6,35.3,116.6,44.4,3.4,4.4,11.48,False,False
3930170,Aleksandar Mitrović,Serbia,Jan Oblak,Blocked,0,0.068004765,110.2,38.0,118.9,40.2,1.1,0.2,8.97,False,False
3930170,Andraž Šporar,Slovenia,Predrag Rajković,Wayward,0,0.45923445,110.6,38.9,115.1,45.0,4.9,5.0,7.58,False,False
3930170,Dušan Vlahović,Serbia,Jan Oblak,Saved,0,0.0682874,111.0,34.9,118.7,37.5,1.3,-2.5,8.13,False,False
3930170,Sergej Milinković-Savić,Serbia,Jan Oblak,Blocked,0,0.09501195,112.9,36.9,119.1,38.3,0.9,-1.7,6.36,False,False
3930170,Aleksandar Mitrović,Serbia,Jan Oblak,Saved,0,0.2402346,112.9,50.7,115.1,48.2,4.9,8.2,3.33,False,False
3930170,Aleksandar Mitrović,Serbia,Jan Oblak,Post,0,0.18343204,113.4,38.4,119.4,40.3,0.6,0.3,6.29,False,False
3930170,Aleksandar Mitrović,Serbia,Jan Oblak,Off T,0,0.051894434,113.6,32.8,119.0,37.6,1.0,-2.4,7.22,False,False
3930170,Žan Karničnik,Slovenia,Predrag Rajković,Goal,1,0.3382771,114.1,44.7,118.9,38.4,1.1,-1.6,7.92,False,False
3930170,Luka Jović,Serbia,Jan Oblak,Goal,1,0.14172395,114.6,40.3,119.6,40.3,0.4,0.3,5.0,False,True
3930170,Aleksandar Mitrović,Serbia,Jan Oblak,Saved,0,0.29717425,116.5,33.3,118.3,35.8,1.7,-4.2,3.08,False,False
3930171,Pierre-Emile Højbjerg,Denmark,Jordan Pickford,Saved,0,0.01088163,85.4,47.2,118.1,40.7,1.9,0.7,33.34,False,False
3930171,Morten Hjulmand,Denmark,Jordan Pickford,Goal,1,0.019366447,88.6,40.7,118.9,39.8,1.1,-0.2,30.31,False,False
3930171,Pierre-Emile Højbjerg,Denmark,Jordan Pickford,Saved,0,0.022561343,89.7,32.2,117.4,38.4,2.6,-1.6,28.39,False,False
3930171,Pierre-Emile Højbjerg,Denmark,Jordan Pickford,Saved,0,0.021093283,93.1,54.1,118.6,42.5,1.4,2.5,28.01,False,False
3930171,Christian Dannemann Eriksen,Denmark,Jordan Pickford,Off T,0,0.02688801,93.3,45.6,118.0,40.8,2.0,0.8,25.16,False,False
3930171,Declan Rice,England,Kasper Schmeichel,Saved,0,0.021318365,93.7,26.4,117.7,38.0,2.3,-2.0,26.66,False,False
3930171,Phil Foden,England,Kasper Schmeichel,Saved,0,0.025206389,94.2,31.4,116.9,38.4,3.1,-1.6,23.75,False,False
3930171,Phil Foden,England,Kasper Schmeichel,Off T,0,0.01993659,95.5,54.6,117.7,41.8,2.3,1.8,25.63,False,False
3930171,Mikkel Damsgaard,Denmark,Jordan Pickford,Saved,0,0.017544413,96.1,28.0,119.0,38.3,1.0,-1.7,25.11,False,False
3930171,Phil Foden,England,Kasper Schmeichel,Post,0,0.035421107,96.8,51.3,117.5,42.3,2.5,2.3,22.57,False,False
3930171,Pierre-Emile Højbjerg,Denmark,Jordan Pickford,Saved,0,0.025765574,97.1,27.4,117.5,38.1,2.5,-1.9,23.04,False,False
3930171,Morten Hjulmand,Denmark,Jordan Pickford,Blocked,0,0.037683774,97.2,49.3,117.1,42.6,2.9,2.6,21.0,False,False
3930171,Harry Kane,England,Kasper Schmeichel,Blocked,0,0.052686803,97.3,38.5,118.4,39.8,1.6,-0.2,21.14,False,False
3930171,Pierre-Emile Højbjerg,Denmark,Jordan Pickford,Off T,0,0.04469684,100.5,30.8,118.4,39.0,1.6,-1.0,19.69,False,False
3930171,Jonas Older Wind,Denmark,Jordan Pickford,Blocked,0,0.0451295,101.3,49.5,118.5,42.0,1.5,2.0,18.76,False,False
3930171,Christian Dannemann Eriksen,Denmark,Jordan Pickford,Blocked,0,0.039681155,102.6,49.8,117.7,43.2,2.3,3.2,16.48,False,False
3930171,Bukayo Saka,England,Kasper Schmeichel,Off T,0,0.04036888,103.9,55.8,117.6,43.4,2.4,3.4,18.48,False,False
3930171,Phil Foden,England,Kasper Schmeichel,Off T,0,0.10147241,104.5,51.4,117.7,42.3,2.3,2.3,16.03,False,False
3930171,Jonas Older Wind,Denmark,Jordan Pickford,Blocked,0,0.03800949,108.2,50.4,118.3,43.5,1.7,3.5,12.23,False,False
3930171,Christian Dannemann Eriksen,Denmark,Jordan Pickford,Blocked,0,0.01892699,108.4,56.6,118.5,43.9,1.5,3.9,16.23,False,False
3930171,Bukayo Saka,England,Kasper Schmeichel,Off T,0,0.22372523,110.1,50.4,117.2,44.1,2.8,4.1,9.49,False,False
3930171,Jonas Older Wind,Denmark,Jordan Pickford,Saved,0,0.06100823,112.3,34.5,118.9,37.7,1.1,-2.3,7.33,False,False
3930171,Harry Kane,England,Kasper Schmeichel,Goal,1,0.45489097,112.9,40.4,118.0,40.2,2.0,0.2,5.1,False,False
3930171,Andreas Christensen,Denmark,Jordan Pickford,Off T,0,0.2926257,113.5,39.7,119.3,40.2,0.7,0.2,5.82,False,False
3930171,Ollie Watkins,England,Kasper Schmeichel,Saved,0,0.114346,115.0,51.1,116.3,48.3,3.7,8.3,3.09,False,False
3930171,Bukayo Saka,England,Kasper Schmeichel,Off T,0,0.06160539,115.1,49.3,116.0,47.8,4.0,7.8,1.75,False,False
3930171,Marc Guehi,England,Kasper Schmeichel,Off T,0,0.021727161,115.3,53.4,118.8,43.4,1.2,3.4,10.59,False,False
3930171,Joachim Andersen,Denmark,Jordan Pickford,Off T,0,0.011467024,117.7,28.2,119.4,37.1,0.6,-2.9,9.06,False,False
3930172,Rodrigo Hernández Cascante,Spain,Gianluigi Donnarumma,Off T,0,0.0063212407,83.3,37.9,118.3,39.7,1.7,-0.3,35.05,False,False
3930172,Fabián Ruiz Peña,Spain,Gianluigi Donnarumma,Saved,0,0.020980582,88.6,42.3,118.9,39.0,1.1,-1.0,30.48,False,False
3930172,Pedro González López,Spain,Gianluigi Donnarumma,Saved,0,0.031200469,92.3,35.6,117.5,39.7,2.5,-0.3,25.53,False,False
3930172,Álvaro Borja Morata Martín,Spain,Gianluigi Donnarumma,Saved,0,0.039537966,93.0,33.9,116.3,38.1,3.7,-1.9,23.68,False,False
3930172,Fabián Ruiz Peña,Spain,Gianluigi Donnarumma,Off T,0,0.018837484,93.4,47.8,117.7,40.3,2.3,0.3,25.43,False,False
3930172,Lorenzo Pellegrini,Italy,Unai Simón Mendibil,Off T,0,0.041307483,94.5,25.7,118.5,39.7,1.5,-0.3,27.78,False,False
3930172,Fabián Ruiz Peña,Spain,Gianluigi Donnarumma,Saved,0,0.05605037,94.8,46.2,118.5,38.4,1.5,-1.6,24.95,False,False
3930172,Lamine Yamal Nasraoui Ebana,Spain,Gianluigi Donnarumma,Off T,0,0.022184672,97.3,55.7,117.3,42.5,2.7,2.5,23.96,False,False
3930172,Rodrigo Hernández Cascante,Spain,Gianluigi Donnarumma,Blocked,0,0.06796482,99.7,38.8,118.6,39.7,1.4,-0.3,18.92,False,False
3930172,Álvaro Borja Morata Martín,Spain,Gianluigi Donnarumma,Blocked,0,0.045866285,101.1,29.8,118.2,36.8,1.8,-3.2,18.48,False,False
3930172,Riccardo Calafiori,Italy,Unai Simón Mendibil,Off T,0,0.028129116,102.5,30.0,118.9,36.8,1.1,-3.2,17.75,False,True
3930172,Federico Chiesa,Italy,Unai Simón Mendibil,Off T,0,0.028738793,103.2,57.2,117.7,43.3,2.3,3.3,20.09,False,False
3930172,Nicholas Williams Arthuer,Spain,Gianluigi Donnarumma,Post,0,0.0101199495,103.5,21.2,117.6,37.4,2.4,-2.6,21.48,False,False
3930172,Ayoze Pérez Gutiérrez,Spain,Gianluigi Donnarumma,Saved,0,0.21283588,106.6,29.2,114.9,35.7,5.1,-4.3,10.54,False,False
3930172,Ayoze Pérez Gutiérrez,Spain,Gianluigi Donnarumma,Blocked,0,0.081019565,109.9,29.1,118.0,37.5,2.0,-2.5,11.67,False,False
3930172,Pedro González López,Spain,Gianluigi Donnarumma,Off T,0,0.22276898,110.9,35.1,118.4,36.5,1.6,-3.5,7.63,False,False
3930172,Ayoze Pérez Gutiérrez,Spain,Gianluigi Donnarumma,Saved,0,0.030097554,112.0,24.5,118.4,36.3,1.6,-3.7,13.42,False,False
3930172,Nicholas Williams Arthuer,Spain,Gianluigi Donnarumma,Off T,0,0.16577838,112.6,43.2,118.2,39.4,1.8,-0.6,6.77,False,False
3930172,Robin Aime Robert Le Normand,Spain,Gianluigi Donnarumma,Blocked,0,0.07005949,113.0,44.1,118.5,41.3,1.5,1.3,6.17,False,False
3930172,Pedro González López,Spain,Gianluigi Donnarumma,Saved,0,0.20873496,113.1,39.3,119.0,37.8,1.0,-2.2,6.09,False,False
3930172,Aymeric Laporte,Spain,Gianluigi Donnarumma,Off T,0,0.09134299,113.5,46.0,118.9,41.5,1.1,1.5,7.03,False,False
3930172,Álvaro Borja Morata Martín,Spain,Gianluigi Donnarumma,Saved Off Target,0,0.043265585,113.8,27.3,118.1,36.9,1.9,-3.1,10.52,False,False
3930172,Bryan Cristante,Italy,Unai Simón Mendibil,Saved,0,0.04522397,115.1,31.7,118.6,38.0,1.4,-2.0,7.21,False,False
3930172,Álvaro Borja Morata Martín,Spain,Gianluigi Donnarumma,Saved,0,0.0889132,115.3,49.5,117.5,45.5,2.5,5.5,4.57,False,False
3930173,Aurélien Djani Tchouaméni,France,Bart Verbruggen,Blocked,0,0.020245472,91.3,33.0,117.1,39.5,2.9,-0.5,26.61,False,False
3930173,Memphis Depay,Netherlands,Mike Maignan,Blocked,0,0.053838786,92.3,33.5,119.4,40.4,0.6,0.4,27.96,False,False
3930173,Tijjani Reijnders,Netherlands,Mike Maignan,Blocked,0,0.024566133,92.8,30.8,117.0,38.6,3.0,-1.4,25.43,False,False
3930173,Xavi Simons,Netherlands,Mike Maignan,Saved,0,0.033340927,94.8,31.5,115.0,38.2,5.0,-1.8,21.28,False,False
3930173,N'Golo Kanté,France,Bart Verbruggen,Off T,0,0.020307582,94.8,56.3,116.4,43.4,3.6,3.4,25.16,False,False
