match_id,player,team,gk_name,outcome,is_goal,xg,shot_x,shot_y,gk_x,gk_y,dist_off_line,lateral_offset,shot_angle_deg,goal_coverage_pct,open_goal_pct
3930165,Marcus Thuram,France,Patrick Pentz,Saved,0,0.19990508,108.1,33.2,118.5,37.4,1.5,-2.6,28.99,0.2861,0.7139
3930165,Kevin Danso,Austria,Mike Maignan,Wayward,0,0.037411693,108.8,36.7,118.9,39.6,1.1,-0.4,36.67,0.2772,0.7228
3930165,Kylian Mbappé Lottin,France,Patrick Pentz,Saved,0,0.08037747,109.4,25.8,117.8,36.2,2.2,-3.8,15.88,0.3155,0.6845
3930165,Christoph Baumgartner,Austria,Mike Maignan,Saved,0,0.47129205,111.3,38.4,113.5,38.7,6.5,-1.3,48.19,0.9426,0.0574
3930165,Marcus Thuram,France,Patrick Pentz,Saved,0,0.07894939,111.7,52.9,117.8,44.5,2.2,4.5,16.85,0.3402,0.6598
3930165,Patrick Wimmer,Austria,Mike Maignan,Saved,0,0.020267555,111.8,53.1,117.8,43.6,2.2,3.6,16.4,0.3417,0.6583
3930165,Kylian Mbappé Lottin,France,Patrick Pentz,Blocked,0,0.080690145,111.9,40.2,119.4,39.6,0.6,-0.4,52.54,0.27,0.73
3930165,Christoph Baumgartner,Austria,Mike Maignan,Saved,0,0.1976641,113.9,50.8,114.6,49.2,5.4,9.2,19.49,1.0,0.0
3930165,Antoine Griezmann,France,Patrick Pentz,Wayward,0,0.6972375,114.1,41.1,117.6,36.0,2.4,-4.0,67.02,0.0,1.0
3930165,Marcus Thuram,France,Patrick Pentz,Wayward,0,0.06899431,115.3,47.9,118.9,42.7,1.1,2.7,28.76,0.3264,0.6736
3930165,Theo Bernard François Hernández,France,Patrick Pentz,Wayward,0,0.020863526,115.5,26.8,118.9,35.8,1.1,-4.2,11.4,0.3309,0.6691
3930166,Nuno Mendes,Portugal,Jindřich Staněk,Off T,0,0.007152914,89.6,25.3,116.5,38.3,3.5,-1.7,12.21,0.2825,0.7175
3930166,Vitor Machado Ferreira,Portugal,Jindřich Staněk,Saved,0,0.03203486,91.3,35.1,117.0,38.7,3.0,-1.3,15.43,0.2792,0.7208
3930166,Cristiano Ronaldo dos Santos Aveiro,Portugal,Jindřich Staněk,Saved,0,0.05240551,92.3,38.0,118.5,41.5,1.5,1.5,16.35,0.2643,0.7357
3930166,Bruno Miguel Borges Fernandes,Portugal,Jindřich Staněk,Blocked,0,0.0055739963,92.6,20.6,117.1,37.8,2.9,-2.2,11.16,0.2796,0.7204
3930166,Vitor Machado Ferreira,Portugal,Jindřich Staněk,Saved,0,0.037158106,96.7,32.6,117.9,40.3,2.1,0.3,17.77,0.2748,0.7252
3930166,Lukáš Provod,Czech Republic,Diogo Meireles Costa,Goal,1,0.035857204,98.3,48.1,118.2,42.2,1.8,2.2,18.44,0.2726,0.7274
3930166,José Diogo Dalot Teixeira,Portugal,Jindřich Staněk,Off T,0,0.02290134,99.2,55.7,117.5,42.7,2.5,2.7,14.09,0.2842,0.7158
3930166,Rúben Santos Gato Alves Dias,Portugal,Jindřich Staněk,Blocked,0,0.03168744,99.7,52.2,116.1,43.2,3.9,3.2,16.6,0.3095,0.6905
3930166,Tomáš Souček,Czech Republic,Diogo Meireles Costa,Off T,0,0.06547854,100.6,44.7,117.5,41.0,2.5,1.0,22.09,0.287,0.713
3930166,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Jindřich Staněk,Off T,0,0.032631624,101.9,56.1,117.6,42.1,2.4,2.1,14.23,0.2882,0.7118
3930166,Pavel Šulc,Czech Republic,Diogo Meireles Costa,Blocked,0,0.06054878,103.0,33.9,117.2,38.3,2.8,-1.7,23.67,0.2993,0.7007
3930166,João Pedro Cavaco Cancelo,Portugal,Jindřich Staněk,Blocked,0,0.028342715,104.7,25.1,117.4,37.4,2.6,-2.6,15.54,0.3012,0.6988
3930166,Petr Ševčík,Czech Republic,Diogo Meireles Costa,Blocked,0,0.11256568,106.1,44.5,117.5,41.9,2.5,1.9,29.39,0.3048,0.6952
3930166,Vitor Machado Ferreira,Portugal,Jindřich Staněk,Blocked,0,0.15270437,106.6,35.4,115.3,38.2,4.7,-1.8,30.13,0.3851,0.6149
3930166,Bruno Miguel Borges Fernandes,Portugal,Jindřich Staněk,Blocked,0,0.0076566194,107.1,16.8,118.1,36.3,1.9,-3.7,8.52,0.2932,0.7068
3930166,Mojmír Chytil,Czech Republic,Diogo Meireles Costa,Wayward,0,0.040316492,107.6,41.8,119.1,41.8,0.9,1.8,35.13,0.2696,0.7304
3930166,Rafael Alexandre Conceição Leão,Portugal,Jindřich Staněk,Blocked,0,0.008591539,107.9,20.4,117.6,35.8,2.4,-4.2,10.65,0.3119,0.6881
3930166,Cristiano Ronaldo dos Santos Aveiro,Portugal,Jindřich Staněk,Saved,0,0.07862081,107.9,51.7,117.7,42.8,2.3,2.8,19.91,0.3087,0.6913
3930166,Cristiano Ronaldo dos Santos Aveiro,Portugal,Jindřich Staněk,Off T,0,0.054354656,108.6,40.1,117.7,38.8,2.3,-1.2,38.67,0.3132,0.6868
3930166,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Jindřich Staněk,Saved,0,0.067471,108.9,25.4,118.5,35.9,1.5,-4.1,15.49,0.2891,0.7109
3930166,Cristiano Ronaldo dos Santos Aveiro,Portugal,Jindřich Staněk,Saved,0,0.4916691,109.8,36.7,115.0,38.3,5.0,-1.7,39.52,0.4904,0.5096
3930166,Cristiano Ronaldo dos Santos Aveiro,Portugal,Jindřich Staněk,Blocked,0,0.09138278,111.8,40.5,119.0,40.9,1.0,0.9,51.87,0.2847,0.7153
3930166,Nuno Mendes,Portugal,Jindřich Staněk,Saved,0,0.045160558,115.0,30.7,118.5,36.5,1.5,-3.5,22.73,0.3571,0.6429
3930166,Francisco Fernandes Conceição,Portugal,Jindřich Staněk,Goal,1,0.59001094,115.7,36.1,118.6,38.1,1.4,-1.9,62.77,0.3707,0.6293
3930167,Marcelo Brozović,Croatia,Thomas Strakosha,Saved,0,0.012439796,87.8,29.0,117.8,38.3,2.2,-1.7,12.71,0.2683,0.7317
3930167,Taulant Sulejmanov,Albania,Dominik Livaković,Saved,0,0.03424818,92.4,34.4,117.1,39.0,2.9,-1.0,15.86,0.2794,0.7206
3930167,Jasir Asani,Albania,Dominik Livaković,Blocked,0,0.013309195,92.7,55.5,118.7,40.6,1.3,0.6,12.69,0.2625,0.7375
3930167,Ivan Perišić,Croatia,Thomas Strakosha,Saved,0,0.019084653,93.8,28.3,117.3,38.3,2.7,-1.7,14.55,0.2787,0.7213
3930167,Mateo Kovačić,Croatia,Thomas Strakosha,Blocked,0,0.02367818,94.7,32.2,117.5,38.7,2.5,-1.3,16.46,0.2774,0.7226
3930167,Luka Modrić,Croatia,Thomas Strakosha,Off T,0,0.047361944,95.3,47.0,116.5,40.2,3.5,0.2,17.08,0.2913,0.7087
3930167,Luka Modrić,Croatia,Thomas Strakosha,Blocked,0,0.027270537,95.5,50.4,117.8,41.1,2.2,1.1,15.81,0.2747,0.7253
3930167,Arbër Hoxha,Albania,Dominik Livaković,Saved,0,0.03468018,96.3,46.2,115.8,41.2,4.2,1.2,17.98,0.3038,0.6962
3930167,Mateo Kovačić,Croatia,Thomas Strakosha,Saved,0,0.034642614,96.8,31.1,117.6,38.6,2.4,-1.4,17.15,0.2788,0.7212
3930167,Elseid Hysaj,Albania,Dominik Livaković,Blocked,0,0.026227653,97.8,46.2,118.4,39.9,1.6,-0.1,19.02,0.2694,0.7306
3930167,Kristjan Asllani,Albania,Dominik Livaković,Saved,0,0.047146343,97.9,33.3,118.4,40.4,1.6,0.4,18.87,0.2695,0.7305
3930167,Klaus Gjasula,Albania,Dominik Livaković,Blocked,0,0.062581755,99.3,39.6,118.7,38.7,1.3,-1.3,21.87,0.2668,0.7332
3930167,Marcelo Brozović,Croatia,Thomas Strakosha,Off T,0,0.037039116,101.7,54.2,117.0,43.5,3.0,3.5,15.71,0.299,0.701
3930167,Nedim Bajrami,Albania,Dominik Livaković,Off T,0,0.067161754,102.5,50.5,116.1,42.9,3.9,2.9,19.27,0.3217,0.6783
3930167,Elseid Hysaj,Albania,Dominik Livaković,Off T,0,0.07158221,102.8,44.5,118.4,40.4,1.6,0.4,24.63,0.2756,0.7244
3930167,Mateo Kovačić,Croatia,Thomas Strakosha,Saved,0,0.08401197,103.2,30.4,115.8,38.1,4.2,-1.9,20.56,0.3333,0.6667
3930167,Ante Budimir,Croatia,Thomas Strakosha,Saved,0,0.11424082,105.9,35.7,116.0,39.1,4.0,-0.9,29.26,0.349,0.651
3930167,Kristjan Asllani,Albania,Dominik Livaković,Saved,0,0.4143787,106.4,34.7,113.5,37.4,6.5,-2.6,28.91,0.4789,0.5211
3930167,Nedim Bajrami,Albania,Dominik Livaković,Blocked,0,0.042951755,106.7,25.1,118.5,36.9,1.5,-3.1,15.53,0.2818,0.7182
3930167,Luka Sučić,Croatia,Thomas Strakosha,Saved,0,0.05831094,106.9,52.1,117.5,43.1,2.5,3.1,19.14,0.309,0.691
3930167,Andrej Kramarić,Croatia,Thomas Strakosha,Goal,1,0.17964375,107.3,33.5,114.6,38.1,5.4,-1.9,28.45,0.4349,0.5651
3930167,Klaus Gjasula,Albania,Dominik Livaković,Goal,1,0.11446814,108.0,40.2,117.9,39.5,2.1,-0.5,36.86,0.303,0.697
3930167,Rey Manaj,Albania,Dominik Livaković,Saved,0,0.11167682,109.1,39.2,118.1,40.6,1.9,0.6,40.13,0.3028,0.6972
3930167,Lovro Majer,Croatia,Thomas Strakosha,Blocked,0,0.053446807,109.1,43.0,118.4,40.8,1.6,0.8,37.95,0.293,0.707
3930167,Mirlind Daku,Albania,Dominik Livaković,Blocked,0,0.13273408,110.2,36.4,119.1,38.3,0.9,-1.7,40.13,0.2753,0.7247
3930167,Mario Pašalić,Croatia,Thomas Strakosha,Off T,0,0.08055008,111.2,47.0,118.1,41.6,1.9,1.6,32.52,0.3188,0.6812
3930167,Qazim Laçi,Albania,Dominik Livaković,Goal,1,0.15271324,111.4,42.7,118.4,41.1,1.6,1.1,46.52,0.3071,0.6929
3930167,Luka Sučić,Croatia,Thomas Strakosha,Blocked,0,0.23861712,111.7,38.8,118.0,31.2,2.0,-8.8,50.71,0.0,1.0
3930167,Bruno Petković,Croatia,Thomas Strakosha,Blocked,0,0.053682253,111.9,35.4,118.9,39.3,1.1,-0.7,42.48,0.2893,0.7107
3930167,Bruno Petković,Croatia,Thomas Strakosha,Off T,0,0.15187249,111.9,40.4,116.1,40.3,3.9,0.3,52.47,0.4821,0.5179
3930167,Martin Baturina,Croatia,Thomas Strakosha,Saved,0,0.018151348,112.1,23.1,118.2,36.3,1.8,-3.7,10.78,0.3238,0.6762
3930167,Bruno Petković,Croatia,Thomas Strakosha,Blocked,0,0.14854461,112.5,39.2,118.7,40.2,1.3,0.2,55.73,0.3024,0.6976
3930167,Mario Pašalić,Croatia,Thomas Strakosha,Off T,0,0.103066094,113.6,43.1,119.1,40.8,0.9,0.8,55.97,0.2909,0.7091
3930167,Mario Pašalić,Croatia,Thomas Strakosha,Off T,0,0.09518195,114.6,45.6,118.3,42.4,1.7,2.4,44.14,0.3649,0.6351
3930167,Josip Šutalo,Croatia,Thomas Strakosha,Off T,0,0.27776286,117.2,36.5,119.3,39.3,0.7,-0.7,79.65,0.3333,0.6667
3930168,Leroy Sané,Germany,Péter Gulácsi,Off T,0,0.02867941,88.7,42.1,119.3,40.0,0.7,0.0,14.5,0.2557,0.7443
3930168,Antonio Rüdiger,Germany,Péter Gulácsi,Blocked,0,0.007015708,90.2,56.9,118.8,41.4,1.2,1.4,11.64,0.2605,0.7395
3930168,Dominik Szoboszlai,Hungary,Manuel Neuer,Saved,0,0.011125852,95.7,21.5,118.0,39.9,2.0,-0.1,11.97,0.2724,0.7276
3930168,Jamal Musiala,Germany,Péter Gulácsi,Off T,0,0.0370909,96.7,35.8,117.0,39.8,3.0,-0.2,18.9,0.2869,0.7131
3930168,Florian Wirtz,Germany,Péter Gulácsi,Off T,0,0.009146902,97.9,58.4,117.7,42.2,2.3,2.2,12.3,0.279,0.721
3930168,Maximilian Mittelstädt,Germany,Péter Gulácsi,Blocked,0,0.035652474,98.4,43.3,118.9,40.3,1.1,0.3,20.53,0.2634,0.7366
3930168,Leroy Sané,Germany,Péter Gulácsi,Saved,0,0.03144114,98.8,47.3,117.2,41.8,2.8,1.8,19.21,0.288,0.712
3930168,Bendegúz Bolla,Hungary,Manuel Neuer,Blocked,0,0.02690711,99.3,51.3,118.4,41.8,1.6,1.8,17.04,0.2709,0.7291
3930168,Toni Kroos,Germany,Péter Gulácsi,Saved,0,0.05673947,99.5,44.2,116.0,41.7,4.0,1.7,21.24,0.3106,0.6894
3930168,Dominik Szoboszlai,Hungary,Manuel Neuer,Wayward,0,0.016451184,100.1,56.9,118.4,42.8,1.6,2.8,13.45,0.2719,0.7281
3930168,Kai Havertz,Germany,Péter Gulácsi,Saved,0,0.0723028,101.1,50.7,117.9,41.6,2.1,1.6,18.36,0.2812,0.7188
3930168,Roland Sallai,Hungary,Manuel Neuer,Blocked,0,0.060010985,101.3,38.3,118.3,39.4,1.7,-0.6,23.96,0.275,0.725
3930168,Jamal Musiala,Germany,Péter Gulácsi,Off T,0,0.057380453,102.8,49.0,118.4,42.4,1.6,2.4,20.87,0.2756,0.7244
3930168,İlkay Gündoğan,Germany,Péter Gulácsi,Blocked,0,0.07659019,103.4,42.8,117.7,40.9,2.3,0.9,26.41,0.2902,0.7098
3930168,Leroy Sané,Germany,Péter Gulácsi,Blocked,0,0.05413388,106.4,51.1,117.8,43.0,2.2,3.0,20.42,0.2982,0.7018
3930168,Dominik Szoboszlai,Hungary,Manuel Neuer,Blocked,0,0.062200293,107.1,32.0,117.1,37.4,2.9,-2.6,25.7,0.3225,0.6775
3930168,Joshua Kimmich,Germany,Péter Gulácsi,Saved,0,0.11168318,107.3,48.4,117.8,42.5,2.2,2.5,25.21,0.3024,0.6976
3930168,Roland Sallai,Hungary,Manuel Neuer,Off T,0,0.08636546,107.7,39.4,118.6,41.4,1.4,1.4,35.96,0.2821,0.7179
3930168,İlkay Gündoğan,Germany,Péter Gulácsi,Goal,1,0.2238691,107.9,35.3,118.2,37.5,1.8,-2.5,32.41,0.2937,0.7063
3930168,Robert Andrich,Germany,Péter Gulácsi,Blocked,0,0.058733784,109.2,48.8,119.3,42.8,0.7,2.8,25.88,0.2673,0.7327
3930168,Bendegúz Bolla,Hungary,Manuel Neuer,Blocked,0,0.042028096,109.3,54.7,118.0,44.2,2.0,4.2,15.22,0.3075,0.6925
3930168,Jamal Musiala,Germany,Péter Gulácsi,Goal,1,0.17679916,111.1,36.9,114.3,36.6,5.7,-3.4,44.36,0.3559,0.6441
3930168,Chris Führich,Germany,Péter Gulácsi,Off T,0,0.027013024,111.4,24.3,118.7,37.0,1.3,-3.0,12.73,0.2945,0.7055
3930168,Joshua Kimmich,Germany,Péter Gulácsi,Off T,0,0.015231439,112.0,56.5,118.3,43.9,1.7,3.9,11.3,0.3175,0.6825
3930168,Willi Orban,Hungary,Manuel Neuer,Blocked,0,0.2840574,112.1,38.3,113.3,37.2,6.7,-2.8,52.04,0.2052,0.7948
3930168,Roland Sallai,Hungary,Manuel Neuer,Saved,0,0.43428022,113.3,35.8,114.5,36.3,5.5,-3.7,49.04,1.0,0.0
3930168,Niclas Füllkrug,Germany,Péter Gulácsi,Off T,0,0.2278667,113.5,40.6,119.4,41.3,0.6,1.3,62.9,0.2754,0.7246
3930168,Barnabás Varga,Hungary,Manuel Neuer,Off T,0,0.18803331,113.5,42.2,119.3,39.9,0.7,-0.1,59.13,0.2802,0.7198
3930168,Kai Havertz,Germany,Péter Gulácsi,Saved,0,0.17632313,114.9,48.7,117.4,44.7,2.6,4.7,25.46,0.51,0.49
3930168,Barnabás Varga,Hungary,Manuel Neuer,Wayward,0,0.016573403,120.0,34.2,120.0,36.5,0.0,-3.5,0.0,0.0,1.0
3930169,Billy Gilmour,Scotland,Yann Sommer,Blocked,0,0.025520865,89.4,44.5,118.1,41.0,1.9,1.0,14.59,0.2666,0.7334
3930169,Xherdan Shaqiri,Switzerland,Angus Gunn,Goal,1,0.08584379,98.1,32.5,115.3,38.9,4.7,-1.1,18.62,0.3183,0.6817
3930169,Kenneth McLean,Scotland,Yann Sommer,Saved,0,0.011382165,98.5,60.6,118.5,41.2,1.5,1.2,11.18,0.2688,0.7312
3930169,Callum McGregor,Scotland,Yann Sommer,Off T,0,0.032622617,100.0,32.0,119.1,38.3,0.9,-1.7,19.65,0.2618,0.7382
3930169,Ricardo Iván Rodríguez Araya,Switzerland,Angus Gunn,Off T,0,0.03573002,100.6,38.0,119.4,40.0,0.6,0.0,23.07,0.258,0.742
3930169,Dan Ndoye,Switzerland,Angus Gunn,Saved,0,0.293888,102.8,37.7,107.9,38.2,12.1,-1.8,25.76,0.8431,0.1569
3930169,Granit Xhaka,Switzerland,Angus Gunn,Saved,0,0.039015256,103.8,25.1,117.5,37.1,2.5,-2.9,15.46,0.2956,0.7044
3930169,Scott McTominay,Scotland,Yann Sommer,Goal,1,0.06252074,103.8,32.8,118.5,37.4,1.5,-2.6,23.48,0.2755,0.7245
3930169,Ruben Vargas,Switzerland,Angus Gunn,Saved,0,0.026921839,104.0,23.4,118.5,37.2,1.5,-2.8,13.94,0.2759,0.7241
3930169,Silvan Widmer,Switzerland,Angus Gunn,Off T,0,0.04224507,104.0,52.2,118.2,42.9,1.8,2.9,18.22,0.2817,0.7183
3930169,Scott McKenna,Scotland,Yann Sommer,Off T,0,0.025902173,106.4,38.2,118.9,39.8,1.1,-0.2,32.29,0.272,0.728
3930169,Ruben Vargas,Switzerland,Angus Gunn,Off T,0,0.04814583,107.2,25.6,118.2,37.0,1.8,-3.0,16.08,0.2909,0.7091
3930169,Scott McTominay,Scotland,Yann Sommer,Blocked,0,0.06748764,107.3,44.8,119.2,41.8,0.8,1.8,31.11,0.2668,0.7332
3930169,Jack Hendry,Scotland,Yann Sommer,Wayward,0,0.066154584,107.7,38.9,118.9,39.9,1.1,-0.1,35.79,0.2746,0.7254
3930169,Scott McTominay,Scotland,Yann Sommer,Blocked,0,0.065750904,107.7,42.7,119.1,41.1,0.9,1.1,34.61,0.2697,0.7303
3930169,Dan Ndoye,Switzerland,Angus Gunn,Off T,0,0.034561172,108.3,23.4,118.6,36.6,1.4,-3.4,13.28,0.284,0.716
3930169,Scott McTominay,Scotland,Yann Sommer,Wayward,0,0.049823087,109.4,43.5,119.2,41.2,0.8,1.2,37.98,0.2704,0.7296
3930169,Dan Ndoye,Switzerland,Angus Gunn,Blocked,0,0.05182667,110.8,33.1,118.1,36.5,1.9,-3.5,32.34,0.3151,0.6849
3930169,Dan Ndoye,Switzerland,Angus Gunn,Saved,0,0.22225732,111.7,31.1,117.4,36.5,2.6,-3.5,26.69,0.364,0.636
3930169,Billy Gilmour,Scotland,Yann Sommer,Blocked,0,0.062246423,112.3,34.2,119.2,39.0,0.8,-1.0,38.69,0.279,0.721
3930169,Mohamed Zeki Amdouni,Switzerland,Angus Gunn,Off T,0,0.10971865,112.3,34.8,119.0,38.9,1.0,-1.1,41.21,0.2873,0.7127
3930169,Grant Campbell Hanley,Scotland,Yann Sommer,Post,0,0.19868778,114.8,36.6,119.2,39.5,0.8,-0.5,61.49,0.2955,0.7045
3930169,Che Adams,Scotland,Yann Sommer,Saved,0,0.10378359,116.8,47.4,119.2,42.9,0.8,2.9,27.58,0.3333,0.6667
3930170,Timi Elšnik,Slovenia,Predrag Rajković,Blocked,0,0.023047987,90.1,41.2,118.2,40.8,1.8,0.8,15.22,0.266,0.734
3930170,Dušan Vlahović,Serbia,Jan Oblak,Blocked,0,0.042383377,92.3,31.2,119.1,39.1,0.9,-0.9,14.97,0.2584,0.7416
3930170,Petar Stojanović,Slovenia,Predrag Rajković,Blocked,0,0.023205703,94.5,52.5,118.2,41.8,1.8,1.8,14.47,0.269,0.731
3930170,Dušan Vlahović,Serbia,Jan Oblak,Blocked,0,0.01660744,95.6,30.9,119.4,38.5,0.6,-1.5,16.42,0.2563,0.7437
3930170,Adam Gnezda Čerin,Slovenia,Predrag Rajković,Saved,0,0.041358393,95.6,49.4,117.4,42.6,2.6,2.6,16.3,0.2798,0.7202
3930170,Benjamin Šeško,Slovenia,Predrag Rajković,Saved,0,0.021775488,96.0,23.6,119.0,38.8,1.0,-1.2,13.04,0.2609,0.7391
3930170,Žan Karničnik,Slovenia,Predrag Rajković,Off T,0,0.010003904,96.9,58.1,117.6,42.5,2.4,2.5,12.33,0.279,0.721
3930170,Ivan Ilić,Serbia,Jan Oblak,Blocked,0,0.02786128,99.1,30.7,119.3,38.2,0.7,-1.8,18.24,0.2587,0.7413
3930170,Lazar Samardžić,Serbia,Jan Oblak,Off T,0,0.049244836,101.2,28.3,119.0,38.3,1.0,-1.7,17.59,0.264,0.736
3930170,Jan Mlakar,Slovenia,Predrag Rajković,Wayward,0,0.020043343,102.6,25.2,118.7,38.8,1.3,-1.2,15.39,0.2702,0.7298
3930170,Aleksandar Mitrović,Serbia,Jan Oblak,Off T,0,0.058491293,102.7,50.4,115.7,43.1,4.3,3.1,19.47,0.3327,0.6673
3930170,Saša Lukić,Serbia,Jan Oblak,Blocked,0,0.08807026,103.2,33.6,118.9,37.6,1.1,-2.4,23.63,0.2675,0.7325
3930170,Mijat Gaćinović,Serbia,Jan Oblak,Blocked,0,0.032908905,104.4,43.9,119.0,41.7,1.0,1.7,27.23,0.2671,0.7329
3930170,Timi Elšnik,Slovenia,Predrag Rajković,Post,0,0.16156586,105.7,50.3,116.3,43.6,3.7,3.6,21.22,0.3373,0.6627
3930170,Andraž Šporar,Slovenia,Predrag Rajković,Blocked,0,0.07042414,108.8,42.9,118.6,42.9,1.4,2.9,37.25,0.2804,0.7196
3930170,Jan Mlakar,Slovenia,Predrag Rajković,Saved,0,0.14476232,109.1,51.7,116.1,45.5,3.9,5.5,19.99,0.3893,0.6107
3930170,Benjamin Šeško,Slovenia,Predrag Rajković,Off T,0,0.23846735,109.6,35.3,116.6,44.4,3.4,4.4,36.06,0.0,1.0
3930170,Aleksandar Mitrović,Serbia,Jan Oblak,Blocked,0,0.068004765,110.2,38.0,118.9,40.2,1.1,0.2,43.01,0.2816,0.7184
3930170,Andraž Šporar,Slovenia,Predrag Rajković,Wayward,0,0.45923445,110.6,38.9,115.1,45.0,4.9,5.0,45.63,0.0,1.0
3930170,Dušan Vlahović,Serbia,Jan Oblak,Saved,0,0.0682874,111.0,34.9,118.7,37.5,1.3,-2.5,38.35,0.2922,0.7078
3930170,Sergej Milinković-Savić,Serbia,Jan Oblak,Blocked,0,0.09501195,112.9,36.9,119.1,38.3,0.9,-1.7,52.22,0.2863,0.7137
3930170,Aleksandar Mitrović,Serbia,Jan Oblak,Saved,0,0.2402346,112.9,50.7,115.1,48.2,4.9,8.2,20.88,0.5744,0.4256
3930170,Aleksandar Mitrović,Serbia,Jan Oblak,Post,0,0.18343204,113.4,38.4,119.4,40.3,0.6,0.3,60.3,0.275,0.725
3930170,Aleksandar Mitrović,Serbia,Jan Oblak,Off T,0,0.051894434,113.6,32.8,119.0,37.6,1.0,-2.4,33.69,0.2963,0.7037
3930170,Žan Karničnik,Slovenia,Predrag Rajković,Goal,1,0.3382771,114.1,44.7,118.9,38.4,1.1,-1.6,49.09,0.2732,0.7268
3930170,Luka Jović,Serbia,Jan Oblak,Goal,1,0.14172395,114.6,40.3,119.6,40.3,0.4,0.3,72.95,0.27,0.73
3930170,Aleksandar Mitrović,Serbia,Jan Oblak,Saved,0,0.29717425,116.5,33.3,118.3,35.8,1.7,-4.2,34.24,0.4861,0.5139
3930171,Pierre-Emile Højbjerg,Denmark,Jordan Pickford,Saved,0,0.01088163,85.4,47.2,118.1,40.7,1.9,0.7,12.65,0.2645,0.7355
3930171,Morten Hjulmand,Denmark,Jordan Pickford,Goal,1,0.019366447,88.6,40.7,118.9,39.8,1.1,-0.2,14.51,0.2591,0.7409
3930171,Pierre-Emile Højbjerg,Denmark,Jordan Pickford,Saved,0,0.022561343,89.7,32.2,117.4,38.4,2.6,-1.6,14.13,0.2735,0.7265
3930171,Pierre-Emile Højbjerg,Denmark,Jordan Pickford,Saved,0,0.021093283,93.1,54.1,118.6,42.5,1.4,2.5,13.36,0.2637,0.7363
3930171,Christian Dannemann Eriksen,Denmark,Jordan Pickford,Off T,0,0.02688801,93.3,45.6,118.0,40.8,2.0,0.8,16.35,0.2702,0.7298
3930171,Declan Rice,England,Kasper Schmeichel,Saved,0,0.021318365,93.7,26.4,117.7,38.0,2.3,-2.0,13.74,0.274,0.726
3930171,Phil Foden,England,Kasper Schmeichel,Saved,0,0.025206389,94.2,31.4,116.9,38.4,3.1,-1.6,15.92,0.2841,0.7159
3930171,Phil Foden,England,Kasper Schmeichel,Off T,0,0.01993659,95.5,54.6,117.7,41.8,2.3,1.8,13.81,0.2759,0.7241
3930171,Mikkel Damsgaard,Denmark,Jordan Pickford,Saved,0,0.017544413,96.1,28.0,119.0,38.3,1.0,-1.7,15.29,0.2609,0.7391
3930171,Phil Foden,England,Kasper Schmeichel,Post,0,0.035421107,96.8,51.3,117.5,42.3,2.5,2.3,15.94,0.2802,0.7198
3930171,Pierre-Emile Højbjerg,Denmark,Jordan Pickford,Saved,0,0.025765574,97.1,27.4,117.5,38.1,2.5,-1.9,15.35,0.2806,0.7194
3930171,Morten Hjulmand,Denmark,Jordan Pickford,Blocked,0,0.037683774,97.2,49.3,117.1,42.6,2.9,2.6,17.17,0.2864,0.7136
3930171,Harry Kane,England,Kasper Schmeichel,Blocked,0,0.052686803,97.3,38.5,118.4,39.8,1.6,-0.2,19.9,0.269,0.731
3930171,Pierre-Emile Højbjerg,Denmark,Jordan Pickford,Off T,0,0.04469684,100.5,30.8,118.4,39.0,1.6,-1.0,19.16,0.2723,0.7277
3930171,Jonas Older Wind,Denmark,Jordan Pickford,Blocked,0,0.0451295,101.3,49.5,118.5,42.0,1.5,2.0,19.44,0.2718,0.7282
3930171,Christian Dannemann Eriksen,Denmark,Jordan Pickford,Blocked,0,0.039681155,102.6,49.8,117.7,43.2,2.3,3.2,19.98,0.2881,0.7119
3930171,Bukayo Saka,England,Kasper Schmeichel,Off T,0,0.04036888,103.9,55.8,117.6,43.4,2.4,3.4,14.65,0.2938,0.7062
3930171,Phil Foden,England,Kasper Schmeichel,Off T,0,0.10147241,104.5,51.4,117.7,42.3,2.3,2.3,19.29,0.2936,0.7064
3930171,Jonas Older Wind,Denmark,Jordan Pickford,Blocked,0,0.03800949,108.2,50.4,118.3,43.5,1.7,3.5,22.19,0.2921,0.7079
3930171,Christian Dannemann Eriksen,Denmark,Jordan Pickford,Blocked,0,0.01892699,108.4,56.6,118.5,43.9,1.5,3.9,13.25,0.2871,0.7129
3930171,Bukayo Saka,England,Kasper Schmeichel,Off T,0,0.22372523,110.1,50.4,117.2,44.1,2.8,4.1,22.61,0.3486,0.6514
3930171,Jonas Older Wind,Denmark,Jordan Pickford,Saved,0,0.06100823,112.3,34.5,118.9,37.7,1.1,-2.3,39.95,0.2917,0.7083
3930171,Harry Kane,England,Kasper Schmeichel,Goal,1,0.45489097,112.9,40.4,118.0,40.2,2.0,0.2,58.67,0.348,0.652
3930171,Andreas Christensen,Denmark,Jordan Pickford,Off T,0,0.2926257,113.5,39.7,119.3,40.2,0.7,0.2,63.14,0.2802,0.7198
3930171,Ollie Watkins,England,Kasper Schmeichel,Saved,0,0.114346,115.0,51.1,116.3,48.3,3.7,8.3,16.83,0.9394,0.0606
3930171,Bukayo Saka,England,Kasper Schmeichel,Off T,0,0.06160539,115.1,49.3,116.0,47.8,4.0,7.8,22.53,1.0,0.0
